normalized_numeric_suffix,count,disk_relative_path,disk_basename,disk_source_folder,disk_batch_folder
684,2,obama/batch_001/frame_000684s.jpg,frame_000684s.jpg,obama,batch_001
685,2,diyas/batch_001/frame_000685s.jpg,frame_000685s.jpg,diyas,batch_001
685,2,obama/batch_001/frame_000685s.jpg,frame_000685s.jpg,obama,batch_001
686,2,diyas/batch_001/frame_000686s.jpg,frame_000686s.jpg,diyas,batch_001
686,2,obama/batch_001/frame_000686s.jpg,frame_000686s.jpg,obama,batch_001
687,2,diyas/batch_001/frame_000687s.jpg,frame_000687s.jpg,diyas,batch_001
687,2,obama/batch_001/frame_000687s.jpg,frame_000687s.jpg,obama,batch_001
688,2,diyas/batch_001/frame_000688s.jpg,frame_000688s.jpg,diyas,batch_001
688,2,obama/batch_001/frame_000688s.jpg,frame_000688s.jpg,obama,batch_001
689,2,diyas/batch_001/frame_000689s.jpg,frame_000689s.jpg,diyas,batch_001
689,2,obama/batch_001/frame_000689s.jpg,frame_000689s.jpg,obama,batch_001
690,2,diyas/batch_001/frame_000690s.jpg,frame_000690s.jpg,diyas,batch_001
690,2,obama/batch_001/frame_000690s.jpg,frame_000690s.jpg,obama,batch_001
691,2,diyas/batch_001/frame_000691s.jpg,frame_000691s.jpg,diyas,batch_001
691,2,obama/batch_001/frame_000691s.jpg,frame_000691s.jpg,obama,batch_001
692,2,diyas/batch_001/frame_000692s.jpg,frame_000692s.jpg,diyas,batch_001
692,2,obama/batch_001/frame_000692s.jpg,frame_000692s.jpg,obama,batch_001
693,2,diyas/batch_001/frame_000693s.jpg,frame_000693s.jpg,diyas,batch_001
693,2,obama/batch_001/frame_000693s.jpg,frame_000693s.jpg,obama,batch_001
694,2,diyas/batch_001/frame_000694s.jpg,frame_000694s.jpg,diyas,batch_001
694,2,obama/batch_001/frame_000694s.jpg,frame_000694s.jpg,obama,batch_001
695,2,diyas/batch_001/frame_000695s.jpg,frame_000695s.jpg,diyas,batch_001
695,2,obama/batch_001/frame_000695s.jpg,frame_000695s.jpg,obama,batch_001
696,2,diyas/batch_001/frame_000696s.jpg,frame_000696s.jpg,diyas,batch_001
696,2,obama/batch_001/frame_000696s.jpg,frame_000696s.jpg,obama,batch_001
697,2,diyas/batch_001/frame_000697s.jpg,frame_000697s.jpg,diyas,batch_001
697,2,obama/batch_001/frame_000697s.jpg,frame_000697s.jpg,obama,batch_001
698,2,diyas/batch_001/frame_000698s.jpg,frame_000698s.jpg,diyas,batch_001
698,2,obama/batch_001/frame_000698s.jpg,frame_000698s.jpg,obama,batch_001
699,2,diyas/batch_001/frame_000699s.jpg,frame_000699s.jpg,diyas,batch_001
699,2,obama/batch_001/frame_000699s.jpg,frame_000699s.jpg,obama,batch_001
700,2,diyas/batch_001/frame_000700s.jpg,frame_000700s.jpg,diyas,batch_001
700,2,obama/batch_001/frame_000700s.jpg,frame_000700s.jpg,obama,batch_001
701,2,diyas/batch_001/frame_000701s.jpg,frame_000701s.jpg,diyas,batch_001
701,2,obama/batch_001/frame_000701s.jpg,frame_000701s.jpg,obama,batch_001
702,2,diyas/batch_001/frame_000702s.jpg,frame_000702s.jpg,diyas,batch_001
702,2,obama/batch_001/frame_000702s.jpg,frame_000702s.jpg,obama,batch_001
703,2,diyas/batch_001/frame_000703s.jpg,frame_000703s.jpg,diyas,batch_001
703,2,obama/batch_001/frame_000703s.jpg,frame_000703s.jpg,obama,batch_001
704,2,diyas/batch_001/frame_000704s.jpg,frame_000704s.jpg,diyas,batch_001
704,2,obama/batch_001/frame_000704s.jpg,frame_000704s.jpg,obama,batch_001
705,2,diyas/batch_001/frame_000705s.jpg,frame_000705s.jpg,diyas,batch_001
705,2,obama/batch_001/frame_000705s.jpg,frame_000705s.jpg,obama,batch_001
706,2,diyas/batch_001/frame_000706s.jpg,frame_000706s.jpg,diyas,batch_001
706,2,obama/batch_001/frame_000706s.jpg,frame_000706s.jpg,obama,batch_001
707,2,diyas/batch_001/frame_000707s.jpg,frame_000707s.jpg,diyas,batch_001
707,2,obama/batch_001/frame_000707s.jpg,frame_000707s.jpg,obama,batch_001
708,2,diyas/batch_001/frame_000708s.jpg,frame_000708s.jpg,diyas,batch_001
708,2,obama/batch_001/frame_000708s.jpg,frame_000708s.jpg,obama,batch_001
709,2,diyas/batch_001/frame_000709s.jpg,frame_000709s.jpg,diyas,batch_001
709,2,obama/batch_001/frame_000709s.jpg,frame_000709s.jpg,obama,batch_001
710,2,diyas/batch_001/frame_000710s.jpg,frame_000710s.jpg,diyas,batch_001
710,2,obama/batch_001/frame_000710s.jpg,frame_000710s.jpg,obama,batch_001
711,2,diyas/batch_001/frame_000711s.jpg,frame_000711s.jpg,diyas,batch_001
711,2,obama/batch_001/frame_000711s.jpg,frame_000711s.jpg,obama,batch_001
712,2,diyas/batch_001/frame_000712s.jpg,frame_000712s.jpg,diyas,batch_001
712,2,obama/batch_001/frame_000712s.jpg,frame_000712s.jpg,obama,batch_001
713,2,diyas/batch_001/frame_000713s.jpg,frame_000713s.jpg,diyas,batch_001
713,2,obama/batch_001/frame_000713s.jpg,frame_000713s.jpg,obama,batch_001
714,2,diyas/batch_001/frame_000714s.jpg,frame_000714s.jpg,diyas,batch_001
714,2,obama/batch_001/frame_000714s.jpg,frame_000714s.jpg,obama,batch_001
715,2,diyas/batch_001/frame_000715s.jpg,frame_000715s.jpg,diyas,batch_001
715,2,obama/batch_001/frame_000715s.jpg,frame_000715s.jpg,obama,batch_001
716,2,diyas/batch_001/frame_000716s.jpg,frame_000716s.jpg,diyas,batch_001
716,2,obama/batch_001/frame_000716s.jpg,frame_000716s.jpg,obama,batch_001
717,2,diyas/batch_001/frame_000717s.jpg,frame_000717s.jpg,diyas,batch_001
717,2,obama/batch_001/frame_000717s.jpg,frame_000717s.jpg,obama,batch_001
718,2,diyas/batch_001/frame_000718s.jpg,frame_000718s.jpg,diyas,batch_001
718,2,obama/batch_001/frame_000718s.jpg,frame_000718s.jpg,obama,batch_001
719,2,diyas/batch_001/frame_000719s.jpg,frame_000719s.jpg,diyas,batch_001
719,2,obama/batch_001/frame_000719s.jpg,frame_000719s.jpg,obama,batch_001
720,2,diyas/batch_001/frame_000720s.jpg,frame_000720s.jpg,diyas,batch_001
720,2,obama/batch_001/frame_000720s.jpg,frame_000720s.jpg,obama,batch_001
721,2,diyas/batch_001/frame_000721s.jpg,frame_000721s.jpg,diyas,batch_001
721,2,obama/batch_001/frame_000721s.jpg,frame_000721s.jpg,obama,batch_001
722,2,diyas/batch_001/frame_000722s.jpg,frame_000722s.jpg,diyas,batch_001
722,2,obama/batch_001/frame_000722s.jpg,frame_000722s.jpg,obama,batch_001
723,2,diyas/batch_001/frame_000723s.jpg,frame_000723s.jpg,diyas,batch_001
723,2,obama/batch_001/frame_000723s.jpg,frame_000723s.jpg,obama,batch_001
724,2,diyas/batch_001/frame_000724s.jpg,frame_000724s.jpg,diyas,batch_001
724,2,obama/batch_001/frame_000724s.jpg,frame_000724s.jpg,obama,batch_001
725,2,diyas/batch_001/frame_000725s.jpg,frame_000725s.jpg,diyas,batch_001
725,2,obama/batch_001/frame_000725s.jpg,frame_000725s.jpg,obama,batch_001
726,2,diyas/batch_001/frame_000726s.jpg,frame_000726s.jpg,diyas,batch_001
726,2,obama/batch_001/frame_000726s.jpg,frame_000726s.jpg,obama,batch_001
727,2,diyas/batch_001/frame_000727s.jpg,frame_000727s.jpg,diyas,batch_001
727,2,obama/batch_001/frame_000727s.jpg,frame_000727s.jpg,obama,batch_001
728,2,diyas/batch_001/frame_000728s.jpg,frame_000728s.jpg,diyas,batch_001
728,2,obama/batch_001/frame_000728s.jpg,frame_000728s.jpg,obama,batch_001
729,2,diyas/batch_001/frame_000729s.jpg,frame_000729s.jpg,diyas,batch_001
729,2,obama/batch_001/frame_000729s.jpg,frame_000729s.jpg,obama,batch_001
730,2,diyas/batch_001/frame_000730s.jpg,frame_000730s.jpg,diyas,batch_001
730,2,obama/batch_001/frame_000730s.jpg,frame_000730s.jpg,obama,batch_001
731,2,diyas/batch_001/frame_000731s.jpg,frame_000731s.jpg,diyas,batch_001
731,2,obama/batch_001/frame_000731s.jpg,frame_000731s.jpg,obama,batch_001
732,2,diyas/batch_001/frame_000732s.jpg,frame_000732s.jpg,diyas,batch_001
732,2,obama/batch_001/frame_000732s.jpg,frame_000732s.jpg,obama,batch_001
733,2,diyas/batch_001/frame_000733s.jpg,frame_000733s.jpg,diyas,batch_001
733,2,obama/batch_001/frame_000733s.jpg,frame_000733s.jpg,obama,batch_001
734,2,diyas/batch_001/frame_000734s.jpg,frame_000734s.jpg,diyas,batch_001
734,2,obama/batch_001/frame_000734s.jpg,frame_000734s.jpg,obama,batch_001
735,2,diyas/batch_001/frame_000735s.jpg,frame_000735s.jpg,diyas,batch_001
735,2,obama/batch_001/frame_000735s.jpg,frame_000735s.jpg,obama,batch_001
736,2,diyas/batch_001/frame_000736s.jpg,frame_000736s.jpg,diyas,batch_001
736,2,obama/batch_001/frame_000736s.jpg,frame_000736s.jpg,obama,batch_001
737,2,diyas/batch_001/frame_000737s.jpg,frame_000737s.jpg,diyas,batch_001
737,2,obama/batch_001/frame_000737s.jpg,frame_000737s.jpg,obama,batch_001
738,2,diyas/batch_001/frame_000738s.jpg,frame_000738s.jpg,diyas,batch_001
738,2,obama/batch_001/frame_000738s.jpg,frame_000738s.jpg,obama,batch_001
739,2,diyas/batch_001/frame_000739s.jpg,frame_000739s.jpg,diyas,batch_001
739,2,obama/batch_001/frame_000739s.jpg,frame_000739s.jpg,obama,batch_001
740,2,diyas/batch_001/frame_000740s.jpg,frame_000740s.jpg,diyas,batch_001
740,2,obama/batch_001/frame_000740s.jpg,frame_000740s.jpg,obama,batch_001
741,2,diyas/batch_001/frame_000741s.jpg,frame_000741s.jpg,diyas,batch_001
741,2,obama/batch_001/frame_000741s.jpg,frame_000741s.jpg,obama,batch_001
742,2,diyas/batch_001/frame_000742s.jpg,frame_000742s.jpg,diyas,batch_001
742,2,obama/batch_001/frame_000742s.jpg,frame_000742s.jpg,obama,batch_001
743,2,diyas/batch_001/frame_000743s.jpg,frame_000743s.jpg,diyas,batch_001
743,2,obama/batch_001/frame_000743s.jpg,frame_000743s.jpg,obama,batch_001
744,2,diyas/batch_001/frame_000744s.jpg,frame_000744s.jpg,diyas,batch_001
744,2,obama/batch_001/frame_000744s.jpg,frame_000744s.jpg,obama,batch_001
745,2,diyas/batch_001/frame_000745s.jpg,frame_000745s.jpg,diyas,batch_001
745,2,obama/batch_001/frame_000745s.jpg,frame_000745s.jpg,obama,batch_001
746,2,diyas/batch_001/frame_000746s.jpg,frame_000746s.jpg,diyas,batch_001
746,2,obama/batch_001/frame_000746s.jpg,frame_000746s.jpg,obama,batch_001
747,2,diyas/batch_001/frame_000747s.jpg,frame_000747s.jpg,diyas,batch_001
747,2,obama/batch_001/frame_000747s.jpg,frame_000747s.jpg,obama,batch_001
748,2,diyas/batch_001/frame_000748s.jpg,frame_000748s.jpg,diyas,batch_001
748,2,obama/batch_001/frame_000748s.jpg,frame_000748s.jpg,obama,batch_001
749,2,diyas/batch_001/frame_000749s.jpg,frame_000749s.jpg,diyas,batch_001
749,2,obama/batch_001/frame_000749s.jpg,frame_000749s.jpg,obama,batch_001
750,2,diyas/batch_001/frame_000750s.jpg,frame_000750s.jpg,diyas,batch_001
750,2,obama/batch_001/frame_000750s.jpg,frame_000750s.jpg,obama,batch_001
751,2,diyas/batch_001/frame_000751s.jpg,frame_000751s.jpg,diyas,batch_001
751,2,obama/batch_001/frame_000751s.jpg,frame_000751s.jpg,obama,batch_001
752,2,diyas/batch_001/frame_000752s.jpg,frame_000752s.jpg,diyas,batch_001
752,2,obama/batch_001/frame_000752s.jpg,frame_000752s.jpg,obama,batch_001
753,2,diyas/batch_001/frame_000753s.jpg,frame_000753s.jpg,diyas,batch_001
753,2,obama/batch_001/frame_000753s.jpg,frame_000753s.jpg,obama,batch_001
754,2,diyas/batch_001/frame_000754s.jpg,frame_000754s.jpg,diyas,batch_001
754,2,obama/batch_001/frame_000754s.jpg,frame_000754s.jpg,obama,batch_001
755,2,diyas/batch_001/frame_000755s.jpg,frame_000755s.jpg,diyas,batch_001
755,2,obama/batch_001/frame_000755s.jpg,frame_000755s.jpg,obama,batch_001
756,2,diyas/batch_001/frame_000756s.jpg,frame_000756s.jpg,diyas,batch_001
756,2,obama/batch_001/frame_000756s.jpg,frame_000756s.jpg,obama,batch_001
757,2,diyas/batch_001/frame_000757s.jpg,frame_000757s.jpg,diyas,batch_001
757,2,obama/batch_001/frame_000757s.jpg,frame_000757s.jpg,obama,batch_001
758,2,diyas/batch_001/frame_000758s.jpg,frame_000758s.jpg,diyas,batch_001
758,2,obama/batch_001/frame_000758s.jpg,frame_000758s.jpg,obama,batch_001
759,2,diyas/batch_001/frame_000759s.jpg,frame_000759s.jpg,diyas,batch_001
759,2,obama/batch_001/frame_000759s.jpg,frame_000759s.jpg,obama,batch_001
760,2,diyas/batch_001/frame_000760s.jpg,frame_000760s.jpg,diyas,batch_001
760,2,obama/batch_001/frame_000760s.jpg,frame_000760s.jpg,obama,batch_001
761,2,diyas/batch_001/frame_000761s.jpg,frame_000761s.jpg,diyas,batch_001
761,2,obama/batch_001/frame_000761s.jpg,frame_000761s.jpg,obama,batch_001
762,2,diyas/batch_001/frame_000762s.jpg,frame_000762s.jpg,diyas,batch_001
762,2,obama/batch_001/frame_000762s.jpg,frame_000762s.jpg,obama,batch_001
763,2,diyas/batch_001/frame_000763s.jpg,frame_000763s.jpg,diyas,batch_001
763,2,obama/batch_001/frame_000763s.jpg,frame_000763s.jpg,obama,batch_001
764,2,diyas/batch_001/frame_000764s.jpg,frame_000764s.jpg,diyas,batch_001
764,2,obama/batch_001/frame_000764s.jpg,frame_000764s.jpg,obama,batch_001
765,2,diyas/batch_001/frame_000765s.jpg,frame_000765s.jpg,diyas,batch_001
765,2,obama/batch_001/frame_000765s.jpg,frame_000765s.jpg,obama,batch_001
766,2,diyas/batch_001/frame_000766s.jpg,frame_000766s.jpg,diyas,batch_001
766,2,obama/batch_001/frame_000766s.jpg,frame_000766s.jpg,obama,batch_001
767,2,diyas/batch_001/frame_000767s.jpg,frame_000767s.jpg,diyas,batch_001
767,2,obama/batch_001/frame_000767s.jpg,frame_000767s.jpg,obama,batch_001
768,2,diyas/batch_001/frame_000768s.jpg,frame_000768s.jpg,diyas,batch_001
768,2,obama/batch_001/frame_000768s.jpg,frame_000768s.jpg,obama,batch_001
769,2,diyas/batch_001/frame_000769s.jpg,frame_000769s.jpg,diyas,batch_001
769,2,obama/batch_001/frame_000769s.jpg,frame_000769s.jpg,obama,batch_001
770,2,diyas/batch_001/frame_000770s.jpg,frame_000770s.jpg,diyas,batch_001
770,2,obama/batch_001/frame_000770s.jpg,frame_000770s.jpg,obama,batch_001
771,2,diyas/batch_001/frame_000771s.jpg,frame_000771s.jpg,diyas,batch_001
771,2,obama/batch_001/frame_000771s.jpg,frame_000771s.jpg,obama,batch_001
772,2,diyas/batch_001/frame_000772s.jpg,frame_000772s.jpg,diyas,batch_001
772,2,obama/batch_001/frame_000772s.jpg,frame_000772s.jpg,obama,batch_001
773,2,diyas/batch_001/frame_000773s.jpg,frame_000773s.jpg,diyas,batch_001
773,2,obama/batch_001/frame_000773s.jpg,frame_000773s.jpg,obama,batch_001
774,2,diyas/batch_001/frame_000774s.jpg,frame_000774s.jpg,diyas,batch_001
774,2,obama/batch_001/frame_000774s.jpg,frame_000774s.jpg,obama,batch_001
775,2,diyas/batch_001/frame_000775s.jpg,frame_000775s.jpg,diyas,batch_001
775,2,obama/batch_001/frame_000775s.jpg,frame_000775s.jpg,obama,batch_001
776,2,diyas/batch_001/frame_000776s.jpg,frame_000776s.jpg,diyas,batch_001
776,2,obama/batch_001/frame_000776s.jpg,frame_000776s.jpg,obama,batch_001
777,2,diyas/batch_001/frame_000777s.jpg,frame_000777s.jpg,diyas,batch_001
777,2,obama/batch_001/frame_000777s.jpg,frame_000777s.jpg,obama,batch_001
778,2,diyas/batch_001/frame_000778s.jpg,frame_000778s.jpg,diyas,batch_001
778,2,obama/batch_001/frame_000778s.jpg,frame_000778s.jpg,obama,batch_001
779,2,diyas/batch_001/frame_000779s.jpg,frame_000779s.jpg,diyas,batch_001
779,2,obama/batch_001/frame_000779s.jpg,frame_000779s.jpg,obama,batch_001
780,2,diyas/batch_001/frame_000780s.jpg,frame_000780s.jpg,diyas,batch_001
780,2,obama/batch_001/frame_000780s.jpg,frame_000780s.jpg,obama,batch_001
781,2,diyas/batch_001/frame_000781s.jpg,frame_000781s.jpg,diyas,batch_001
781,2,obama/batch_001/frame_000781s.jpg,frame_000781s.jpg,obama,batch_001
782,2,diyas/batch_001/frame_000782s.jpg,frame_000782s.jpg,diyas,batch_001
782,2,obama/batch_001/frame_000782s.jpg,frame_000782s.jpg,obama,batch_001
783,2,diyas/batch_001/frame_000783s.jpg,frame_000783s.jpg,diyas,batch_001
783,2,obama/batch_001/frame_000783s.jpg,frame_000783s.jpg,obama,batch_001
784,2,diyas/batch_001/frame_000784s.jpg,frame_000784s.jpg,diyas,batch_001
784,2,obama/batch_001/frame_000784s.jpg,frame_000784s.jpg,obama,batch_001
785,2,diyas/batch_001/frame_000785s.jpg,frame_000785s.jpg,diyas,batch_001
785,2,obama/batch_001/frame_000785s.jpg,frame_000785s.jpg,obama,batch_001
786,2,diyas/batch_001/frame_000786s.jpg,frame_000786s.jpg,diyas,batch_001
786,2,obama/batch_001/frame_000786s.jpg,frame_000786s.jpg,obama,batch_001
787,2,diyas/batch_001/frame_000787s.jpg,frame_000787s.jpg,diyas,batch_001
787,2,obama/batch_001/frame_000787s.jpg,frame_000787s.jpg,obama,batch_001
788,2,diyas/batch_001/frame_000788s.jpg,frame_000788s.jpg,diyas,batch_001
788,2,obama/batch_001/frame_000788s.jpg,frame_000788s.jpg,obama,batch_001
789,2,diyas/batch_001/frame_000789s.jpg,frame_000789s.jpg,diyas,batch_001
789,2,obama/batch_001/frame_000789s.jpg,frame_000789s.jpg,obama,batch_001
790,2,diyas/batch_001/frame_000790s.jpg,frame_000790s.jpg,diyas,batch_001
790,2,obama/batch_001/frame_000790s.jpg,frame_000790s.jpg,obama,batch_001
791,2,diyas/batch_001/frame_000791s.jpg,frame_000791s.jpg,diyas,batch_001
791,2,obama/batch_001/frame_000791s.jpg,frame_000791s.jpg,obama,batch_001
792,2,diyas/batch_001/frame_000792s.jpg,frame_000792s.jpg,diyas,batch_001
792,2,obama/batch_001/frame_000792s.jpg,frame_000792s.jpg,obama,batch_001
793,2,diyas/batch_001/frame_000793s.jpg,frame_000793s.jpg,diyas,batch_001
793,2,obama/batch_001/frame_000793s.jpg,frame_000793s.jpg,obama,batch_001
794,2,diyas/batch_001/frame_000794s.jpg,frame_000794s.jpg,diyas,batch_001
794,2,obama/batch_001/frame_000794s.jpg,frame_000794s.jpg,obama,batch_001
795,2,diyas/batch_001/frame_000795s.jpg,frame_000795s.jpg,diyas,batch_001
795,2,obama/batch_001/frame_000795s.jpg,frame_000795s.jpg,obama,batch_001
796,2,diyas/batch_001/frame_000796s.jpg,frame_000796s.jpg,diyas,batch_001
796,2,obama/batch_001/frame_000796s.jpg,frame_000796s.jpg,obama,batch_001
797,2,diyas/batch_001/frame_000797s.jpg,frame_000797s.jpg,diyas,batch_001
797,2,obama/batch_001/frame_000797s.jpg,frame_000797s.jpg,obama,batch_001
798,2,diyas/batch_001/frame_000798s.jpg,frame_000798s.jpg,diyas,batch_001
798,2,obama/batch_001/frame_000798s.jpg,frame_000798s.jpg,obama,batch_001
799,2,diyas/batch_001/frame_000799s.jpg,frame_000799s.jpg,diyas,batch_001
799,2,obama/batch_001/frame_000799s.jpg,frame_000799s.jpg,obama,batch_001
800,2,diyas/batch_001/frame_000800s.jpg,frame_000800s.jpg,diyas,batch_001
800,2,obama/batch_001/frame_000800s.jpg,frame_000800s.jpg,obama,batch_001
801,2,diyas/batch_001/frame_000801s.jpg,frame_000801s.jpg,diyas,batch_001
801,2,obama/batch_001/frame_000801s.jpg,frame_000801s.jpg,obama,batch_001
802,2,diyas/batch_001/frame_000802s.jpg,frame_000802s.jpg,diyas,batch_001
802,2,obama/batch_001/frame_000802s.jpg,frame_000802s.jpg,obama,batch_001
803,2,diyas/batch_001/frame_000803s.jpg,frame_000803s.jpg,diyas,batch_001
803,2,obama/batch_001/frame_000803s.jpg,frame_000803s.jpg,obama,batch_001
804,2,diyas/batch_001/frame_000804s.jpg,frame_000804s.jpg,diyas,batch_001
804,2,obama/batch_001/frame_000804s.jpg,frame_000804s.jpg,obama,batch_001
805,2,diyas/batch_001/frame_000805s.jpg,frame_000805s.jpg,diyas,batch_001
805,2,obama/batch_001/frame_000805s.jpg,frame_000805s.jpg,obama,batch_001
806,2,diyas/batch_001/frame_000806s.jpg,frame_000806s.jpg,diyas,batch_001
806,2,obama/batch_001/frame_000806s.jpg,frame_000806s.jpg,obama,batch_001
807,2,diyas/batch_001/frame_000807s.jpg,frame_000807s.jpg,diyas,batch_001
807,2,obama/batch_001/frame_000807s.jpg,frame_000807s.jpg,obama,batch_001
808,2,diyas/batch_001/frame_000808s.jpg,frame_000808s.jpg,diyas,batch_001
808,2,obama/batch_001/frame_000808s.jpg,frame_000808s.jpg,obama,batch_001
809,2,diyas/batch_001/frame_000809s.jpg,frame_000809s.jpg,diyas,batch_001
809,2,obama/batch_001/frame_000809s.jpg,frame_000809s.jpg,obama,batch_001
810,2,diyas/batch_001/frame_000810s.jpg,frame_000810s.jpg,diyas,batch_001
810,2,obama/batch_001/frame_000810s.jpg,frame_000810s.jpg,obama,batch_001
811,2,diyas/batch_001/frame_000811s.jpg,frame_000811s.jpg,diyas,batch_001
811,2,obama/batch_001/frame_000811s.jpg,frame_000811s.jpg,obama,batch_001
812,2,diyas/batch_001/frame_000812s.jpg,frame_000812s.jpg,diyas,batch_001
812,2,obama/batch_001/frame_000812s.jpg,frame_000812s.jpg,obama,batch_001
813,2,diyas/batch_001/frame_000813s.jpg,frame_000813s.jpg,diyas,batch_001
813,2,obama/batch_001/frame_000813s.jpg,frame_000813s.jpg,obama,batch_001
814,2,diyas/batch_001/frame_000814s.jpg,frame_000814s.jpg,diyas,batch_001
814,2,obama/batch_001/frame_000814s.jpg,frame_000814s.jpg,obama,batch_001
815,2,diyas/batch_001/frame_000815s.jpg,frame_000815s.jpg,diyas,batch_001
815,2,obama/batch_001/frame_000815s.jpg,frame_000815s.jpg,obama,batch_001
816,2,diyas/batch_001/frame_000816s.jpg,frame_000816s.jpg,diyas,batch_001
816,2,obama/batch_001/frame_000816s.jpg,frame_000816s.jpg,obama,batch_001
817,2,diyas/batch_001/frame_000817s.jpg,frame_000817s.jpg,diyas,batch_001
817,2,obama/batch_001/frame_000817s.jpg,frame_000817s.jpg,obama,batch_001
818,2,diyas/batch_001/frame_000818s.jpg,frame_000818s.jpg,diyas,batch_001
818,2,obama/batch_001/frame_000818s.jpg,frame_000818s.jpg,obama,batch_001
819,2,diyas/batch_001/frame_000819s.jpg,frame_000819s.jpg,diyas,batch_001
819,2,obama/batch_001/frame_000819s.jpg,frame_000819s.jpg,obama,batch_001
820,2,diyas/batch_001/frame_000820s.jpg,frame_000820s.jpg,diyas,batch_001
820,2,obama/batch_001/frame_000820s.jpg,frame_000820s.jpg,obama,batch_001
821,2,diyas/batch_001/frame_000821s.jpg,frame_000821s.jpg,diyas,batch_001
821,2,obama/batch_001/frame_000821s.jpg,frame_000821s.jpg,obama,batch_001
822,2,diyas/batch_001/frame_000822s.jpg,frame_000822s.jpg,diyas,batch_001
822,2,obama/batch_001/frame_000822s.jpg,frame_000822s.jpg,obama,batch_001
823,2,diyas/batch_001/frame_000823s.jpg,frame_000823s.jpg,diyas,batch_001
823,2,obama/batch_001/frame_000823s.jpg,frame_000823s.jpg,obama,batch_001
824,2,diyas/batch_001/frame_000824s.jpg,frame_000824s.jpg,diyas,batch_001
824,2,obama/batch_001/frame_000824s.jpg,frame_000824s.jpg,obama,batch_001
825,2,diyas/batch_001/frame_000825s.jpg,frame_000825s.jpg,diyas,batch_001
825,2,obama/batch_001/frame_000825s.jpg,frame_000825s.jpg,obama,batch_001
826,2,diyas/batch_001/frame_000826s.jpg,frame_000826s.jpg,diyas,batch_001
826,2,obama/batch_001/frame_000826s.jpg,frame_000826s.jpg,obama,batch_001
827,2,diyas/batch_001/frame_000827s.jpg,frame_000827s.jpg,diyas,batch_001
827,2,obama/batch_001/frame_000827s.jpg,frame_000827s.jpg,obama,batch_001
828,2,diyas/batch_001/frame_000828s.jpg,frame_000828s.jpg,diyas,batch_001
828,2,obama/batch_001/frame_000828s.jpg,frame_000828s.jpg,obama,batch_001
829,2,diyas/batch_001/frame_000829s.jpg,frame_000829s.jpg,diyas,batch_001
829,2,obama/batch_001/frame_000829s.jpg,frame_000829s.jpg,obama,batch_001
830,2,diyas/batch_001/frame_000830s.jpg,frame_000830s.jpg,diyas,batch_001
830,2,obama/batch_001/frame_000830s.jpg,frame_000830s.jpg,obama,batch_001
831,2,diyas/batch_001/frame_000831s.jpg,frame_000831s.jpg,diyas,batch_001
831,2,obama/batch_001/frame_000831s.jpg,frame_000831s.jpg,obama,batch_001
832,2,diyas/batch_001/frame_000832s.jpg,frame_000832s.jpg,diyas,batch_001
832,2,obama/batch_001/frame_000832s.jpg,frame_000832s.jpg,obama,batch_001
833,2,diyas/batch_001/frame_000833s.jpg,frame_000833s.jpg,diyas,batch_001
833,2,obama/batch_001/frame_000833s.jpg,frame_000833s.jpg,obama,batch_001
834,2,diyas/batch_001/frame_000834s.jpg,frame_000834s.jpg,diyas,batch_001
834,2,obama/batch_001/frame_000834s.jpg,frame_000834s.jpg,obama,batch_001
835,2,diyas/batch_001/frame_000835s.jpg,frame_000835s.jpg,diyas,batch_001
835,2,obama/batch_001/frame_000835s.jpg,frame_000835s.jpg,obama,batch_001
836,2,diyas/batch_001/frame_000836s.jpg,frame_000836s.jpg,diyas,batch_001
836,2,obama/batch_001/frame_000836s.jpg,frame_000836s.jpg,obama,batch_001
837,2,diyas/batch_001/frame_000837s.jpg,frame_000837s.jpg,diyas,batch_001
837,2,obama/batch_001/frame_000837s.jpg,frame_000837s.jpg,obama,batch_001
838,2,diyas/batch_001/frame_000838s.jpg,frame_000838s.jpg,diyas,batch_001
838,2,obama/batch_001/frame_000838s.jpg,frame_000838s.jpg,obama,batch_001
839,2,diyas/batch_001/frame_000839s.jpg,frame_000839s.jpg,diyas,batch_001
839,2,obama/batch_001/frame_000839s.jpg,frame_000839s.jpg,obama,batch_001
840,2,diyas/batch_001/frame_000840s.jpg,frame_000840s.jpg,diyas,batch_001
840,2,obama/batch_001/frame_000840s.jpg,frame_000840s.jpg,obama,batch_001
841,2,diyas/batch_001/frame_000841s.jpg,frame_000841s.jpg,diyas,batch_001
841,2,obama/batch_001/frame_000841s.jpg,frame_000841s.jpg,obama,batch_001
842,2,diyas/batch_001/frame_000842s.jpg,frame_000842s.jpg,diyas,batch_001
842,2,obama/batch_001/frame_000842s.jpg,frame_000842s.jpg,obama,batch_001
843,2,diyas/batch_001/frame_000843s.jpg,frame_000843s.jpg,diyas,batch_001
843,2,obama/batch_001/frame_000843s.jpg,frame_000843s.jpg,obama,batch_001
844,2,diyas/batch_001/frame_000844s.jpg,frame_000844s.jpg,diyas,batch_001
844,2,obama/batch_001/frame_000844s.jpg,frame_000844s.jpg,obama,batch_001
845,2,diyas/batch_001/frame_000845s.jpg,frame_000845s.jpg,diyas,batch_001
845,2,obama/batch_001/frame_000845s.jpg,frame_000845s.jpg,obama,batch_001
846,2,diyas/batch_001/frame_000846s.jpg,frame_000846s.jpg,diyas,batch_001
